longitude,latitude
108.1651344,29.16246154
104.1818011,45.21246154
101.0234677,22.09579487
73.16513441,35.07079487
113.5484677,41.02079487
109.9984677,21.12912821
74.34013441,35.88746154
102.4318011,32.36246154
105.4651344,28.82912821
107.5401344,49.32079487
100.4318011,44.63746154
75.36513441,20.39579487
79.39013441,41.92079487
90.44013441,24.59579487
118.2651344,51.16246154
92.57346775,33.10412821
130.6818011,50.99579487
74.84013441,35.79579487
106.4151344,25.22079487
97.46513441,43.52912821
101.5068011,22.25412821
87.78180108,38.98746154
102.4484677,49.48746154
106.3651344,9.612461539
77.33180108,46.33746154
79.56513441,39.72079487
99.42346775,11.92079487
96.81513441,53.91246154
117.0984677,52.52912821
103.2151344,22.62079487
76.25680108,17.77912821
76.06513441,51.86246154
101.0818011,30.26246154
77.75680108,22.10412821
106.1901344,31.49579487
99.60680108,44.98746154
77.56513441,48.99579487
88.92346775,27.39579487
111.7068011,29.09579487
94.39013441,29.07912821
121.6151344,44.07079487
89.02346775,51.22079487
132.9651344,52.88746154
73.15680108,24.87912821
113.4734677,2.529128206
99.32346775,12.51246154
120.3984677,36.48746154
114.2484677,38.38746154
93.15680108,51.55412821
81.59013441,49.30412821
122.5151344,44.27912821
103.4901344,39.72079487
90.04013441,30.37079487
98.65680108,15.64579487
110.6651344,34.10412821
94.09013441,52.92912821
98.19846775,47.88746154
120.0234677,0.304128206
107.3984677,36.32079487
105.3651344,20.27079487
73.48180108,50.90412821
129.6484677,50.22079487
110.3818011,22.01246154
123.9651344,45.99579487
80.25680108,25.21246154
101.9234677,14.81246154
76.34013441,24.53746154
99.65680108,55.67079487
107.0568011,23.21246154
133.3901344,43.59579487
113.3234677,42.02079487
93.00680108,36.52912821
73.92346775,48.45412821
114.7068011,35.11246154
109.8234677,26.72912821
74.07346775,55.20412821
105.2068011,13.78746154
90.14846775,41.14579487
81.34846775,23.78746154
93.31513441,44.47079487
85.04013441,19.57079487
106.5984677,21.97912821
85.23180108,46.57912821
95.31513441,31.04579487
113.8484677,33.98746154
116.4818011,30.60412821
94.33180108,41.99579487
113.4818011,22.19579487
110.6234677,27.78746154
100.3401344,50.46246154
106.3568011,24.97079487
106.6901344,44.75412821
109.5484677,33.95412821
105.7318011,33.14579487
91.73180108,34.22912821
98.72346775,14.72912821
85.31513441,54.42912821
103.3318011,29.09579487
72.18180108,22.85412821
105.8734677,42.23746154
82.90680108,20.79579487
97.04846775,3.645794873
78.36513441,11.67912821
106.4568011,11.20412821
75.61513441,14.29579487
90.84013441,37.07079487
76.52346775,25.80412821
75.37346775,25.12079487
86.45680108,45.42079487
74.70680108,44.62079487
73.59846775,36.51246154
75.53180108,56.07079487
88.53180108,43.57079487
118.7568011,25.27079487
113.7484677,25.38746154
93.69013441,55.88746154
76.92346775,31.23746154
81.26513441,22.39579487
96.61513441,19.55412821
94.04846775,51.52912821
106.2901344,29.28746154
112.1234677,2.487461539
113.9068011,45.94579487
133.7818011,48.93746154
108.1484677,41.10412821
101.4318011,29.60412821
136.9401344,48.75412821
101.3651344,21.79579487
75.34846775,21.46246154
92.13180108,22.28746154
109.2734677,43.67912821
104.2984677,14.18746154
128.7484677,43.99579487
127.5984677,41.79579487
94.21513441,34.32912821
76.83180108,49.47912821
86.35680108,43.97912821
116.2568011,-0.045871794
116.1068011,30.25412821
78.73180108,51.22079487
103.9568011,2.179128206
76.17346775,54.97912821
88.28180108,37.87912821
133.4401344,56.02912821
74.74846775,27.98746154
90.70680108,35.79579487
77.78180108,41.46246154
112.3151344,41.99579487
104.6901344,29.67912821
73.53180108,37.82912821
74.79013441,54.85412821
94.86513441,55.70412821
101.1651344,38.42912821
87.14846775,24.47079487
98.11513441,15.08746154
97.04013441,18.31246154
82.45680108,17.87912821
111.5234677,52.32079487
105.7068011,54.09579487
77.65680108,55.76246154
86.48180108,25.07912821
119.5568011,51.86246154
97.63180108,29.27912821
85.59013441,53.08746154
86.38180108,41.77079487
99.19013441,51.22079487
103.8068011,17.64579487
106.8901344,41.47912821
99.52346775,53.05412821
106.6734677,55.60412821
72.52346775,50.37079487
118.8401344,51.50412821
101.8984677,23.87079487
88.24013441,35.28746154
126.4151344,7.620794873
76.64013441,26.42912821
120.3901344,28.32912821
82.51513441,50.42912821
72.89846775,24.32912821
75.34013441,20.73746154
108.2318011,42.79579487
116.0734677,48.17079487
102.9734677,40.14579487
100.8568011,25.51246154
82.15680108,37.82079487
127.4901344,37.73746154
98.84846775,22.44579487
114.0734677,0.395794873
117.0984677,49.87079487
114.3734677,43.83746154
124.2234677,50.30412821
116.8984677,1.454128206
101.2151344,47.72079487
91.97346775,27.03746154
117.1568011,26.91246154
107.0818011,41.29579487
112.8068011,26.14579487
74.36513441,25.55412821
87.53180108,37.04579487
99.37346775,34.10412821
72.67346775,43.05412821
113.6818011,41.47079487
108.7901344,28.27912821
112.7984677,1.345794873
97.89013441,26.42912821
112.2151344,32.86246154
94.09846775,25.09579487
76.16513441,20.82079487
84.76513441,33.53746154
91.96513441,42.85412821
94.69846775,43.62912821
125.5401344,46.32079487
81.06513441,19.87912821
88.73180108,30.32912821
75.71513441,37.75412821
99.23180108,40.32079487
87.79846775,50.53746154
95.76513441,44.66246154
92.36513441,28.43746154
99.50680108,9.195794873
112.4568011,24.61246154
89.76513441,44.57912821
133.1318011,53.54579487
97.44013441,1.120794873
85.29846775,37.72079487
107.2901344,31.17079487
109.4234677,23.94579487
85.69846775,44.00412821
113.3068011,43.92079487
126.6401344,38.72079487
96.39846775,23.13746154
86.74013441,40.57912821
99.39846775,1.537461539
114.8318011,39.22912821
103.1901344,31.89579487
115.0484677,40.75412821
97.20680108,37.27912821
126.9901344,47.32079487
110.7068011,33.27912821
105.3068011,23.57912821
99.74013441,32.27079487
83.74846775,18.40412821
90.72346775,41.54579487
108.4401344,36.66246154
76.60680108,51.73746154
77.36513441,40.65412821
87.84846775,49.46246154
111.8901344,2.654128206
97.54846775,35.43746154
80.67346775,46.69579487
88.88180108,36.49579487
112.1568011,34.94579487
105.5318011,27.90412821
90.85680108,26.92079487
83.43180108,24.74579487
86.89013441,33.02912821
125.7151344,50.48746154
84.44013441,24.99579487
109.2984677,38.34579487
99.39846775,26.67912821
81.33180108,43.30412821
115.0151344,37.94579487
90.09013441,40.89579487
115.3151344,0.770794873
120.9734677,23.86246154
101.2568011,6.804128206
90.77346775,25.78746154
77.74013441,31.07912821
106.2734677,42.62079487
123.7818011,51.22079487
86.59846775,29.01246154
98.52346775,18.13746154
73.69013441,21.62079487
81.83180108,18.04579487
81.29013441,7.962461539
98.26513441,43.70412821
107.9651344,44.80412821
124.0234677,45.07912821
100.6818011,16.53746154
92.29013441,37.09579487
106.7151344,34.12079487
79.98180108,47.48746154
116.9818011,27.42912821
97.17346775,27.31246154
91.68180108,39.25412821
95.52346775,32.75412821
106.1068011,37.53746154
103.1318011,13.80412821
88.23180108,35.57912821
86.39013441,36.20412821
79.76513441,47.22912821
99.32346775,24.07079487
78.04013441,38.08746154
107.4151344,15.03746154
100.2234677,16.56246154
99.48180108,0.429128206
107.7901344,33.92079487
83.38180108,29.77912821
91.12346775,51.82079487
120.8984677,15.10412821
94.05680108,21.63746154
102.5318011,4.170794873
77.69013441,49.45412821
122.1401344,41.70412821
78.04013441,51.01246154
93.32346775,41.66246154
99.29846775,13.38746154
73.39013441,20.35412821
97.07346775,43.15412821
93.46513441,55.62912821
116.9484677,29.02079487
99.01513441,25.04579487
91.94846775,36.57079487
100.3151344,15.12912821
83.64013441,29.03746154
129.6734677,55.70412821
92.23180108,45.12912821
78.26513441,17.22912821
98.39846775,28.02079487
78.61513441,55.68746154
85.54013441,45.26246154
103.6151344,42.57079487
122.9651344,49.14579487
96.62346775,44.61246154
117.3568011,54.11246154
105.5484677,21.18746154
80.00680108,24.62079487
87.99846775,35.44579487
128.6651344,36.97912821
95.98180108,24.89579487
133.6901344,53.96246154
112.4901344,38.26246154
114.8068011,33.15412821
134.8984677,47.67912821
114.8984677,43.07079487
96.49013441,21.41246154
76.32346775,10.25412821
87.69846775,25.23746154
97.64846775,54.98746154
96.85680108,21.92079487
74.78180108,17.19579487
91.92346775,51.72079487
98.79013441,45.32912821
74.66513441,45.27079487
123.9151344,47.34579487
114.3734677,41.37079487
129.2651344,45.65412821
75.58180108,15.42079487
105.8984677,32.52912821
94.66513441,17.52912821
89.02346775,45.80412821
133.5568011,45.68746154
124.0901344,54.30412821
98.84846775,30.10412821
92.40680108,26.07912821
136.6318011,47.63746154
117.7901344,52.56246154
82.52346775,46.81246154
92.26513441,44.20412821
101.9568011,45.23746154
117.8151344,37.66246154
101.5901344,25.74579487
89.56513441,30.13746154
112.4984677,0.970794873
85.34013441,51.33746154
120.8651344,47.36246154
94.05680108,51.17912821
119.2484677,48.67912821
127.5318011,44.54579487
98.14013441,37.57079487
94.94013441,20.64579487
109.0818011,13.12912821
103.8901344,22.15412821
98.96513441,43.38746154
91.92346775,45.41246154
131.7401344,44.60412821
116.6401344,31.62079487
85.65680108,31.02079487
103.3734677,19.12912821
89.28180108,23.58746154
108.1568011,25.72912821
80.26513441,28.30412821
97.94013441,55.19579487
97.74013441,30.31246154
74.65680108,27.39579487
126.5568011,55.07912821
135.2068011,53.67912821
79.10680108,14.72912821
104.9984677,9.279128206
78.04013441,18.20412821
120.6734677,52.33746154
94.84013441,20.07079487
104.3818011,11.79579487
78.55680108,27.04579487
77.73180108,27.33746154
121.6984677,49.48746154
88.46513441,40.13746154
94.38180108,30.55412821
84.06513441,27.16246154
133.5984677,43.51246154
83.05680108,27.59579487
82.94013441,27.53746154
105.6651344,50.03746154
79.08180108,34.07079487
133.4901344,34.73746154
110.9318011,33.68746154
97.05680108,52.87912821
111.6401344,49.75412821
112.8151344,23.78746154
72.26513441,38.42912821
108.5818011,32.57079487
108.6234677,42.40412821
85.79846775,37.21246154
88.95680108,32.46246154
99.19846775,43.33746154
112.3401344,34.45412821
86.19846775,25.79579487
95.74846775,18.96246154
125.1484677,41.74579487
95.04013441,24.99579487
117.2651344,5.687461539
118.1318011,51.07912821
76.67346775,26.12912821
101.6234677,6.354128206
103.3651344,43.92079487
74.28180108,49.95412821
93.74013441,20.47912821
98.86513441,22.47079487
90.56513441,25.64579487
80.23180108,42.30412821
77.46513441,11.43746154
78.38180108,23.46246154
88.56513441,23.82912821
124.7234677,51.92079487
111.1484677,38.98746154
78.89013441,15.97912821
93.92346775,42.92912821
95.13180108,55.61246154
100.3651344,33.16246154
90.08180108,47.66246154
108.5151344,36.82079487
112.7068011,0.379128206
127.0901344,47.55412821
85.89013441,50.21246154
120.7234677,22.92079487
95.90680108,49.84579487
88.64846775,44.69579487
114.7901344,35.04579487
86.07346775,44.47079487
76.65680108,34.50412821
79.90680108,25.64579487
94.95680108,41.12912821
122.9734677,48.29579487
93.79846775,46.28746154
112.3734677,31.62912821
119.6651344,51.25412821
76.23180108,18.45412821
112.3901344,32.06246154
97.53180108,49.52079487
108.5568011,15.19579487
75.98180108,51.08746154
112.1651344,38.22912821
116.1318011,34.04579487
129.7984677,42.27079487
101.5568011,48.73746154
133.1651344,46.71246154
81.90680108,47.42079487
106.2318011,17.62912821
96.32346775,4.329128206
94.24846775,44.34579487
92.37346775,52.11246154
105.0734677,32.38746154
117.7818011,37.42912821
122.0318011,44.92079487
105.7818011,22.97912821
82.63180108,24.93746154
82.28180108,52.12912821
119.1484677,43.91246154
77.53180108,10.17912821
102.0318011,25.59579487
115.8568011,2.445794873
114.4401344,50.21246154
98.04013441,24.93746154
78.73180108,36.17079487
118.2484677,42.91246154
123.7151344,42.41246154
104.9068011,35.28746154
74.19013441,23.11246154
76.65680108,41.54579487
98.87346775,51.05412821
92.86513441,32.87079487
135.1151344,49.97912821
88.20680108,33.15412821
73.07346775,26.69579487
84.29846775,27.89579487
74.84846775,22.82912821
130.8401344,49.39579487
115.9651344,4.612461539
77.15680108,46.98746154
107.6568011,25.92912821
127.8734677,49.83746154
104.8318011,20.39579487
104.8984677,25.82079487
75.70680108,33.94579487
93.59013441,29.43746154
74.54846775,25.80412821
90.75680108,24.71246154
75.29013441,40.32079487
78.46513441,43.26246154
73.71513441,52.68746154
81.39846775,27.38746154
83.14013441,30.67912821
103.9068011,41.27912821
115.0401344,36.07079487
77.26513441,15.43746154
101.9818011,4.912461539
91.74846775,34.12079487
103.1901344,40.77079487
100.1651344,16.59579487
101.6401344,4.562461539
116.4484677,3.587461539
77.29013441,17.58746154
89.68180108,45.65412821
73.48180108,42.34579487
90.37346775,34.67079487
102.7234677,44.78746154
111.1068011,39.36246154
77.34846775,40.18746154
117.3818011,54.26246154
101.7151344,50.64579487
101.7568011,48.80412821
89.39846775,28.66246154
121.5734677,42.91246154
102.8401344,14.21246154
88.25680108,36.05412821
90.39013441,38.02912821
120.4651344,33.21246154
78.23180108,16.69579487
95.55680108,42.27079487
91.31513441,34.95412821
135.7984677,45.99579487
93.39013441,41.36246154
105.0818011,42.80412821
102.0401344,23.07079487
106.2234677,39.28746154
107.8651344,46.57079487
115.2818011,24.89579487
75.26513441,12.27079487
80.38180108,33.18746154
124.9151344,50.45412821
136.1901344,52.02079487
72.43180108,23.87912821
87.16513441,30.36246154
80.91513441,27.66246154
90.44013441,49.12079487
96.69846775,41.36246154
121.1734677,41.09579487
93.66513441,23.65412821
130.2818011,45.47912821
105.5068011,32.45412821
129.3318011,53.14579487
76.61513441,35.04579487
117.0234677,52.06246154
82.37346775,51.15412821
130.2068011,55.97079487
103.2484677,39.75412821
94.92346775,47.91246154
118.3318011,34.84579487
97.59013441,47.39579487
77.29846775,13.37079487
108.8401344,26.35412821
91.28180108,44.03746154
98.86513441,19.38746154
133.9568011,47.12079487
96.04846775,26.84579487
82.71513441,31.81246154
117.5401344,6.262461539
99.08180108,33.67079487
83.22346775,29.90412821
95.03180108,23.13746154
102.6151344,5.045794873
113.9818011,3.804128206
116.8234677,56.06246154
120.8401344,50.94579487
76.02346775,50.21246154
109.8318011,21.47912821
108.4484677,24.50412821
126.9318011,39.82912821
89.17346775,25.84579487
101.1734677,38.19579487
105.3401344,41.12912821
78.66513441,20.03746154
78.14846775,30.87079487
96.69013441,20.12912821
109.9734677,19.65412821
82.67346775,45.96246154
116.5068011,26.53746154
96.00680108,21.42912821
86.37346775,47.12912821
80.72346775,25.30412821
101.4984677,3.604128206
130.8318011,46.77912821
120.3234677,33.82912821
91.52346775,43.92079487
99.61513441,37.52912821
85.75680108,35.57912821
115.2984677,0.887461539
120.2984677,15.82912821
113.1318011,44.77079487
98.24846775,48.47079487
79.35680108,47.89579487
96.20680108,19.12912821
92.00680108,39.21246154
102.0734677,41.72912821
80.99846775,22.27912821
96.69013441,21.38746154
99.52346775,32.94579487
132.2818011,44.99579487
120.8984677,49.55412821
114.4401344,32.39579487
80.43180108,36.69579487
134.9484677,55.62912821
81.59846775,53.40412821
120.6734677,28.26246154
103.7984677,37.27912821
86.22346775,52.97079487
119.0401344,54.39579487
128.5068011,53.72912821
104.0484677,39.14579487
108.3151344,11.42079487
74.35680108,51.62912821
93.93180108,29.68746154
105.1068011,37.27912821
76.39013441,38.70412821
90.73180108,24.76246154
75.61513441,35.69579487
118.2568011,33.01246154
75.69846775,38.14579487
118.1734677,30.58746154
105.9318011,45.45412821
108.0901344,30.52912821
76.67346775,13.63746154
78.27346775,19.07912821
72.56513441,26.87079487
84.02346775,38.29579487
96.11513441,20.52912821
124.1901344,52.07912821
94.84013441,33.54579487
104.2234677,29.54579487
79.54013441,36.29579487
108.3068011,15.71246154
72.36513441,41.06246154
118.2901344,26.48746154
115.3651344,43.04579487
95.66513441,30.71246154
78.94846775,24.81246154
106.9401344,11.32912821
89.58180108,30.41246154
108.3401344,55.97912821
134.8484677,52.00412821
77.88180108,22.37912821
113.3901344,3.095794873
106.8734677,33.59579487
79.19013441,13.59579487
126.0484677,48.39579487
128.0401344,52.37079487
119.6651344,43.12079487
76.32346775,19.97912821
88.61513441,45.22079487
76.97346775,25.78746154
76.80680108,17.87912821
121.1984677,23.69579487
95.40680108,33.46246154
113.6151344,-0.004205127
105.5151344,10.69579487
104.4901344,55.92079487
101.1568011,36.06246154
77.48180108,48.37912821
116.9068011,48.97079487
96.67346775,41.83746154
131.1651344,52.41246154
80.06513441,43.19579487
113.8401344,36.19579487
72.92346775,19.67079487
76.88180108,37.92912821
81.04846775,42.09579487
128.5984677,55.15412821
96.94013441,30.82079487
116.0901344,38.02912821
115.1234677,40.61246154
122.1984677,47.12079487
108.6901344,37.39579487
104.7984677,19.72912821
100.5651344,46.46246154
126.0401344,45.87079487
106.6651344,21.45412821
80.49846775,9.404128206
110.3318011,19.98746154
93.74846775,20.08746154
118.4318011,46.47079487
111.4068011,50.45412821
111.7734677,38.79579487
94.20680108,33.90412821
128.6818011,55.22912821
108.4401344,31.20412821
131.6734677,49.91246154
75.94846775,46.28746154
130.3151344,42.59579487
109.6901344,34.20412821
92.00680108,48.92079487
75.47346775,15.55412821
94.04846775,38.60412821
108.6818011,13.02079487
91.61513441,36.61246154
136.3401344,48.62079487
101.3568011,52.55412821
133.3651344,55.16246154
108.1568011,42.79579487
119.3234677,35.34579487
82.34013441,42.01246154
104.5651344,25.05412821
109.8318011,35.06246154
117.2484677,3.979128206
125.8068011,9.370794873
135.0068011,53.23746154
102.5318011,2.954128206
80.36513441,23.59579487
92.88180108,35.52079487
114.7068011,31.24579487
86.04846775,53.07079487
92.64846775,22.77079487
93.02346775,22.11246154
87.00680108,24.77079487
93.35680108,22.78746154
89.54013441,27.82912821
102.0901344,17.08746154
114.9234677,39.02912821
106.5568011,27.27912821
115.1068011,31.97079487
108.8901344,55.56246154
96.24846775,27.38746154
99.61513441,16.27912821
132.9651344,43.30412821
79.69013441,14.49579487
110.5318011,42.69579487
78.17346775,16.00412821
77.10680108,29.68746154
100.6568011,26.24579487
76.00680108,20.72912821
92.89013441,24.49579487
101.9651344,37.28746154
92.09013441,27.83746154
132.1901344,47.05412821
76.09846775,55.78746154
111.3651344,50.87912821
116.4484677,34.61246154
97.43180108,16.89579487
104.0151344,48.10412821
117.0734677,46.91246154
102.6568011,21.67912821
107.1901344,13.14579487
87.65680108,43.04579487
118.0651344,25.82079487
120.4984677,24.02912821
84.75680108,28.07079487
80.73180108,18.87079487
94.81513441,43.49579487
102.9068011,47.80412821
76.82346775,34.17912821
116.9984677,48.61246154
83.37346775,27.22079487
100.7151344,54.37912821
81.96513441,50.63746154
78.74846775,11.16246154
132.3818011,35.07912821
90.89013441,38.70412821
77.10680108,50.36246154
75.44846775,45.01246154
74.44013441,32.88746154
115.2234677,53.49579487
79.74013441,31.96246154
90.20680108,36.56246154
109.1651344,55.27079487
86.39846775,30.37912821
76.05680108,32.32079487
90.31513441,42.74579487
117.4318011,44.09579487
108.0318011,48.25412821
100.3734677,7.562461539
105.1734677,41.92079487
116.0901344,51.01246154
128.4234677,47.49579487
89.54846775,42.42912821
104.0818011,44.79579487
130.5568011,55.34579487
109.0484677,14.10412821
79.76513441,35.12912821
104.9651344,40.19579487
79.26513441,32.76246154
101.9568011,42.64579487
117.0568011,27.59579487
73.98180108,39.08746154
120.3901344,23.97912821
96.51513441,22.17912821
117.6734677,1.212461539
111.7901344,-0.079205127
97.07346775,34.42912821
114.7568011,32.73746154
114.2484677,37.12079487
110.7818011,46.35412821
132.0568011,55.14579487
81.48180108,28.53746154
98.33180108,2.712461539
81.12346775,41.17079487
73.06513441,19.81246154
112.4568011,2.979128206
76.22346775,14.99579487
114.9651344,28.45412821
76.57346775,13.10412821
107.6151344,51.90412821
106.5401344,32.55412821
121.5734677,16.44579487
117.4984677,35.27079487
114.8484677,27.75412821
86.18180108,53.72079487
96.84846775,29.14579487
84.96513441,51.78746154
101.2068011,47.00412821
79.58180108,42.02079487
73.16513441,47.78746154
80.73180108,29.00412821
100.2818011,31.83746154
73.24013441,21.06246154
129.7234677,45.27079487
114.2234677,24.37079487
116.1901344,26.22079487
72.57346775,23.29579487
74.53180108,31.43746154
96.79846775,29.92079487
98.06513441,11.81246154
112.3068011,30.42079487
97.78180108,26.09579487
109.0234677,36.17079487
77.77346775,46.25412821
113.6151344,55.52079487
113.4984677,50.67079487
93.16513441,35.32079487
110.2234677,53.07079487
123.2734677,43.80412821
115.6068011,27.81246154
80.58180108,42.86246154
84.69846775,28.40412821
128.3568011,48.33746154
119.5568011,51.76246154
98.94846775,39.67912821
103.7401344,30.07912821
96.84013441,35.77912821
96.89846775,31.28746154
89.64846775,48.12912821
92.72346775,55.32912821
94.45680108,53.70412821
82.99846775,30.37079487
94.31513441,49.79579487
81.42346775,29.01246154
103.8984677,47.00412821
101.0568011,43.29579487
128.0568011,35.31246154
73.14846775,52.82079487
120.9484677,48.10412821
130.6901344,43.12912821
130.2818011,52.82079487
95.59846775,34.48746154
125.1818011,44.93746154
104.7818011,10.88746154
88.48180108,40.75412821
104.1401344,36.39579487
105.5651344,22.40412821
105.1484677,12.97912821
108.5901344,52.65412821
99.85680108,26.34579487
122.0901344,41.93746154
105.4401344,18.22079487
103.3818011,23.58746154
112.5068011,1.795794873
83.69846775,46.85412821
107.1651344,24.10412821
106.7151344,31.94579487
112.6234677,50.97079487
131.1484677,46.17079487
98.70680108,35.33746154
111.3901344,22.35412821
85.51513441,54.53746154
98.49013441,13.64579487
124.8651344,1.287461539
108.7318011,13.34579487
99.06513441,52.72079487
88.76513441,49.84579487
72.52346775,45.75412821
89.25680108,31.64579487
93.80680108,35.08746154
77.93180108,21.44579487
76.28180108,23.45412821
103.9734677,21.60412821
78.74846775,31.74579487
93.46513441,31.57912821
102.4068011,24.32912821
73.29013441,28.40412821
76.64013441,18.99579487
91.66513441,40.34579487
98.01513441,18.02912821
95.88180108,53.12912821
107.1818011,15.54579487
74.82346775,31.61246154
104.9818011,42.91246154
74.89846775,49.72079487
78.19013441,48.69579487
99.69846775,23.30412821
109.9318011,27.12912821
119.3651344,33.99579487
97.87346775,54.61246154
111.2318011,34.62079487
133.4734677,48.15412821
103.2734677,23.97912821
112.2234677,48.77079487
99.92346775,39.32912821
74.29846775,39.14579487
118.9234677,35.75412821
98.36513441,2.212461539
78.68180108,17.45412821
94.92346775,44.65412821
102.6234677,35.71246154
96.92346775,42.21246154
82.02346775,52.50412821
122.0818011,37.38746154
81.17346775,30.75412821
92.52346775,31.55412821
81.55680108,37.58746154
100.3984677,30.09579487
72.40680108,42.65412821
91.05680108,22.16246154
74.71513441,24.54579487
108.5484677,34.39579487
125.3651344,50.69579487
101.6984677,54.01246154
119.0318011,51.21246154
100.7234677,36.51246154
74.93180108,40.02912821
121.5068011,51.17912821
109.1651344,53.46246154
105.8484677,35.94579487
89.02346775,22.41246154
104.9318011,29.87912821
91.13180108,28.64579487
129.7401344,47.97079487
96.74013441,55.67079487
98.94013441,11.66246154
132.2484677,47.14579487
112.5318011,45.44579487
123.2734677,55.62912821
88.02346775,27.17912821
89.15680108,40.17912821
115.4818011,33.50412821
92.79013441,20.54579487
78.08180108,17.65412821
89.72346775,32.17079487
131.2984677,44.12079487
84.42346775,40.50412821
115.1651344,29.27912821
75.95680108,40.00412821
83.79013441,30.48746154
80.34013441,16.65412821
124.4401344,42.66246154
96.46513441,55.37079487
83.99013441,34.42912821
116.7068011,51.35412821
127.5651344,1.762461539
98.72346775,54.46246154
135.0318011,48.48746154
121.4734677,52.87912821
83.03180108,47.71246154
103.3151344,3.562461539
107.8818011,30.27079487
109.1984677,32.83746154
79.74013441,34.32079487
117.4818011,48.42912821
78.07346775,19.87079487
86.49013441,35.84579487
96.56513441,4.629128206
79.22346775,11.92079487
108.2401344,41.71246154
88.59846775,26.12912821
77.35680108,13.59579487
106.6318011,14.15412821
76.38180108,51.02079487
111.5068011,32.14579487
96.35680108,36.40412821
115.2651344,49.93746154
77.46513441,26.05412821
107.1318011,54.32912821
92.99846775,23.49579487
112.3401344,22.07079487
120.5818011,49.72079487
75.73180108,41.28746154
95.81513441,16.86246154
78.81513441,11.37912821
116.9818011,7.820794873
129.1484677,43.07912821
78.57346775,42.42079487
78.30680108,11.97079487
111.3901344,50.96246154
101.9068011,47.37912821
74.34013441,46.57912821
81.24013441,36.82912821
109.3984677,35.78746154
110.0151344,23.26246154
106.2651344,52.92912821
113.8984677,29.97079487
73.84846775,37.51246154
93.99013441,29.56246154
114.5568011,27.25412821
116.1651344,25.82912821
103.9151344,13.38746154
109.7984677,48.39579487
90.66513441,53.77912821
109.2234677,22.39579487
94.10680108,42.40412821
121.3734677,17.86246154
80.66513441,28.21246154
81.52346775,52.80412821
77.74013441,27.24579487
137.3401344,35.45412821
111.1151344,53.64579487
91.53180108,24.42079487
124.2818011,51.61246154
106.0068011,14.62912821
100.7318011,48.52079487
86.12346775,48.49579487
95.34846775,42.71246154
131.7984677,51.35412821
99.94846775,48.57912821
74.95680108,16.15412821
87.79013441,23.15412821
114.0484677,0.537461539
130.1734677,54.97079487
90.85680108,54.03746154
128.3151344,50.73746154
103.0484677,34.40412821
105.3484677,29.93746154
117.1901344,25.77912821
118.2318011,30.52912821
106.6818011,13.30412821
119.6068011,25.74579487
83.08180108,46.17912821
118.6734677,28.58746154
98.89013441,18.16246154
79.73180108,31.68746154
75.78180108,18.75412821
94.76513441,33.87079487
109.2901344,33.63746154
73.25680108,44.36246154
76.99013441,51.37912821
90.99013441,23.52079487
115.4734677,34.96246154
101.1401344,54.47912821
106.4234677,9.920794873
110.4734677,0.554128206
98.94013441,53.84579487
101.6568011,43.94579487
128.5151344,35.16246154
106.9818011,41.15412821
83.65680108,19.51246154
84.12346775,37.87912821
106.9151344,44.13746154
74.90680108,33.10412821
93.15680108,45.53746154
73.58180108,43.82912821
107.9068011,22.75412821
113.1068011,22.63746154
80.82346775,48.28746154
90.17346775,44.69579487
106.1234677,29.06246154
100.1068011,47.10412821
105.0734677,53.29579487
85.50680108,53.10412821
83.76513441,36.68746154
119.4734677,28.77079487
96.63180108,22.84579487
99.25680108,30.75412821
133.9401344,45.94579487
92.56513441,20.82079487
88.49846775,44.54579487
83.90680108,31.04579487
78.29846775,51.67079487
105.6651344,23.07912821
128.9818011,45.15412821
104.4318011,28.04579487
75.80680108,41.80412821
91.11513441,49.51246154
119.0401344,43.80412821
76.18180108,18.92912821
86.75680108,22.22912821
89.01513441,27.04579487
72.25680108,49.93746154
91.11513441,28.02079487
114.0734677,46.58746154
121.0318011,48.87079487
78.59846775,22.38746154
90.24013441,38.95412821
91.24013441,33.17912821
116.7151344,41.68746154
119.9151344,48.28746154
74.23180108,16.08746154
100.7984677,51.58746154
99.09846775,19.56246154
101.4318011,-0.087538461
76.52346775,39.64579487
112.2234677,36.27079487
96.46513441,20.68746154
89.66513441,23.35412821
83.74846775,29.41246154
97.06513441,36.18746154
76.82346775,33.97079487
116.2901344,48.79579487
77.00680108,45.50412821
80.17346775,49.37912821
105.1984677,20.57912821
99.19846775,19.20412821
95.54846775,44.67079487
86.31513441,21.47079487
123.1318011,9.104128206
123.0401344,51.55412821
76.59846775,53.80412821
109.6901344,30.37079487
126.8318011,39.63746154
73.64846775,24.05412821
77.61513441,37.13746154
108.0234677,15.62079487
76.93180108,8.662461539
98.38180108,-0.062538461
98.39846775,20.70412821
97.44013441,42.65412821
125.3984677,8.154128206
76.05680108,29.74579487
92.30680108,34.04579487
127.8984677,44.67912821
111.0234677,55.17912821
100.5318011,0.112461539
110.0068011,26.62079487
92.77346775,36.47079487
86.10680108,22.47079487
116.6568011,3.595794873
116.0818011,31.52079487
101.8401344,40.75412821
100.5318011,41.47079487
117.8484677,32.68746154
78.92346775,10.99579487
111.6151344,24.41246154
113.6484677,28.52912821
95.33180108,21.85412821
103.4318011,35.41246154
80.34013441,35.54579487
123.4151344,43.74579487
122.0401344,49.92912821
76.19013441,13.45412821
112.7651344,38.12079487
